--------------------------------------------------------------------------
[[63131,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: node06

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------


 NAS Parallel Benchmarks 3.4 -- CG Benchmark

 Size:      75000  (class B)
 Iterations:    75
 Number of processes:     2
 Number of nonzeroes per row:       13
 Eigenvalue shift:    60.000
[MO833] Paramount Iteration,1,1,1.631488,0.498113

   iteration           ||r||                 zeta
        1       0.22570593804977E-12    59.9994751578754
[MO833] Paramount Iteration,0,1,1.635586,0.498218
[MO833] Paramount Iteration,1,2,2.122545,0.491057
        2       0.87940525110205E-15    21.7627846142534
[MO833] Paramount Iteration,0,2,2.126612,0.491026
[MO833] Paramount Iteration,1,3,2.613308,0.490763
        3       0.91437860021792E-15    22.2876617043224
[MO833] Paramount Iteration,0,3,2.617356,0.490744
[MO833] Paramount Iteration,1,4,3.103323,0.490015
        4       0.94070151553213E-15    22.5230738188351
[MO833] Paramount Iteration,0,4,3.107369,0.490013
[MO833] Paramount Iteration,1,5,3.620592,0.517269
        5       0.95061921543782E-15    22.6275390653894
[MO833] Paramount Iteration,0,5,3.624639,0.517270
[MO833] Paramount Iteration,1,6,4.110854,0.490262
        6       0.95020110557135E-15    22.6740259189539
[MO833] Paramount Iteration,0,6,4.114899,0.490260
[MO833] Paramount Iteration,1,7,4.602392,0.491538
        7       0.96182780922821E-15    22.6949056826254
[MO833] Paramount Iteration,0,7,4.606438,0.491539
[MO833] Paramount Iteration,1,8,5.095595,0.493203
        8       0.95596074233319E-15    22.7044023166870
[MO833] Paramount Iteration,0,8,5.099662,0.493224
[MO833] Paramount Iteration,1,9,5.587412,0.491817
        9       0.95970296822520E-15    22.7087834345616
[MO833] Paramount Iteration,0,9,5.591459,0.491797
[MO833] Paramount Iteration,1,10,6.079586,0.492174
       10       0.96585915228054E-15    22.7108351397173
[MO833] Paramount Iteration,0,10,6.083643,0.492184
[MO833] Paramount Iteration,1,11,6.596953,0.517367
       11       0.96181371319440E-15    22.7118107121338
[MO833] Paramount Iteration,0,11,6.601006,0.517363
